시간그룹,승차X좌표,승차Y좌표,타임스탬프,날씨
2023-05-14 00:00:00,127.36313550444444,36.34826226611111,1684022400,맑음
2023-05-14 12:00:00,127.40827299,36.43926284,1684065600,맑음
2023-05-14 18:00:00,127.39547871227272,36.36102576181818,1684087200,맑음
2023-05-15 00:00:00,127.399316775,36.34219286285715,1684108800,맑음
2023-05-16 00:00:00,127.37683847,36.35401811,1684195200,맑음
2023-05-16 06:00:00,127.405721884,36.346718346,1684216800,맑음
2023-05-16 12:00:00,127.37850851166668,36.34503166555556,1684238400,맑음
2023-05-16 18:00:00,127.40393978066666,36.339953034,1684260000,맑음
2023-05-17 00:00:00,127.387336227,36.361597299,1684281600,온흐림
2023-05-17 06:00:00,127.39102112357143,36.33772185071429,1684303200,온흐림
2023-05-17 12:00:00,127.37457788526316,36.340661543684206,1684324800,온흐림
2023-05-17 18:00:00,127.383010093,36.344997973,1684346400,온흐림
2023-05-18 00:00:00,127.38320999642858,36.34892447142857,1684368000,온흐림
2023-05-18 06:00:00,127.38258841777775,36.34167887833333,1684389600,온흐림
2023-05-18 12:00:00,127.37955817944446,36.35903306388889,1684411200,온흐림
2023-05-18 18:00:00,127.38667734136362,36.33776875272727,1684432800,온흐림
2023-05-19 00:00:00,127.35974294266666,36.34954484,1684454400,구름조금
2023-05-19 06:00:00,127.40697812,36.36997141125,1684476000,온흐림
2023-05-19 12:00:00,127.36093049785714,36.36298138857143,1684497600,구름조금
2023-05-19 18:00:00,127.41176342263158,36.351497654210526,1684519200,맑음
2023-05-20 00:00:00,127.377596255,36.337623620555554,1684540800,맑음
2023-05-20 06:00:00,127.39694699933334,36.336281638,1684562400,온흐림
2023-05-20 12:00:00,127.392630513125,36.346974536875,1684584000,온흐림
2023-05-20 18:00:00,127.40016573947368,36.34906917368421,1684605600,온흐림
2023-05-21 00:00:00,127.3800436275,36.368084395833336,1684627200,온흐림
2023-05-22 00:00:00,127.36990979,36.35229832,1684713600,온흐림
2023-05-22 06:00:00,127.40054253133331,36.34291111866666,1684735200,약간의 구름이 낀 하늘
2023-05-22 12:00:00,127.41373093866667,36.33807199866667,1684756800,약간의 구름이 낀 하늘
2023-05-22 18:00:00,127.39044024285714,36.35819921428571,1684778400,구름조금
2023-05-23 00:00:00,127.37844351733334,36.34287208933333,1684800000,맑음
2023-05-23 06:00:00,127.37776417071429,36.356099105,1684821600,구름조금
2023-05-23 12:00:00,127.36908179722224,36.33695172777778,1684843200,맑음
2023-05-23 18:00:00,127.39033319166668,36.346427114444445,1684864800,온흐림
2023-05-24 00:00:00,127.38133609153846,36.341240504615385,1684886400,온흐림
2023-05-24 06:00:00,127.41722695625,36.33941457875,1684908000,온흐림
2023-05-24 12:00:00,127.395991658125,36.340112685,1684929600,튼구름
2023-05-24 18:00:00,127.38586035411764,36.37450312411765,1684951200,온흐림
2023-05-25 00:00:00,127.39848903818182,36.34372025818182,1684972800,구름조금
2023-05-25 06:00:00,127.426361364,36.33833906466667,1684994400,튼구름
2023-05-25 12:00:00,127.39576107833334,36.34254900166667,1685016000,온흐림
2023-05-25 18:00:00,127.375679882,36.357567468,1685037600,온흐림
2023-05-26 00:00:00,127.3548161609091,36.37748294818181,1685059200,튼구름
2023-05-26 06:00:00,127.39239527611112,36.34870929722222,1685080800,온흐림
2023-05-26 12:00:00,127.37356075444444,36.351863655,1685102400,온흐림
